year,id,country,date,tournament_stage,mp,fg,fga,x3p,x3pa,ft,fta,orb,trb,ast,stl,blk,tov,pf,pts,results,mov,fg_p,x3P_p,ft_p,tsa,ts_p,efg_p,tov_p
2000,2000092114,spain,2000-09-21,Group B,198,28,58,9,21,12,18,10,21,12,5,0,14,18,77,L,14,0.4827586206896552,0.42857142857142855,0.6666666666666666,65.92,0.5840412621359223,0.5603448275862069,17.51751751751752
2000,2000092115,china,2000-09-21,Group A,201,17,39,5,10,31,40,5,31,7,4,9,21,19,70,L,12,0.4358974358974359,0.5,0.775,56.6,0.6183745583038869,0.5,27.061855670103096
2000,2000092115,france,2000-09-21,Group A,200,29,69,9,20,15,20,13,30,16,12,2,10,27,82,W,12,0.42028985507246375,0.45,0.75,77.8,0.5269922879177378,0.4855072463768116,11.389521640091116
2000,2000092116,italy,2000-09-21,Group A,201,27,56,7,23,17,24,6,28,12,4,3,11,18,78,W,12,0.48214285714285715,0.30434782608695654,0.7083333333333334,66.56,0.5859375,0.5446428571428571,14.182568334192883
2000,2000092116,new zealand,2000-09-21,Group A,200,23,57,9,22,11,13,6,30,15,4,2,15,25,66,L,12,0.40350877192982454,0.4090909090909091,0.8461538461538461,62.72,0.5261479591836735,0.4824561403508772,19.30005146680391
2000,2000092117,lithuania,2000-09-21,Group A,200,23,60,3,16,27,43,7,34,17,7,3,10,27,76,L,9,0.38333333333333336,0.1875,0.627906976744186,78.92,0.481500253421186,0.4083333333333333,11.246063877642825
2000,2000092117,united states,2000-09-21,Group A,199,25,70,6,18,29,33,17,53,11,6,4,15,28,85,W,9,0.35714285714285715,0.3333333333333333,0.8787878787878788,84.52,0.5028395646000947,0.4,15.07234726688103
2000,2000092318,angola,2000-09-23,Group B,200,29,67,9,25,8,16,8,24,11,3,2,9,20,75,L,11,0.43283582089552236,0.36,0.5,74.04,0.506482982171799,0.5,10.83815028901734
2000,2000092318,australia,2000-09-23,Group B,200,35,54,5,14,11,22,6,29,18,2,5,10,16,86,W,11,0.6481481481481481,0.35714285714285715,0.5,63.68,0.675251256281407,0.6944444444444444,13.572204125950053
2000,2000092319,canada,2000-09-23,Group B,200,19,58,3,15,18,28,10,28,10,2,2,10,11,59,L,18,0.3275862068965517,0.2,0.6428571428571429,70.32,0.41951080773606375,0.35344827586206895,12.450199203187251
2000,2000092319,russia,2000-09-23,Group B,201,32,60,7,18,6,11,6,34,19,6,10,9,23,77,W,18,0.5333333333333333,0.3888888888888889,0.5454545454545454,64.84,0.5937692782233189,0.5916666666666667,12.18851570964247
2000,2000092320,china,2000-09-23,Group A,200,24,59,4,16,14,17,6,25,9,4,2,11,15,66,L,16,0.4067796610169492,0.25,0.8235294117647058,66.48,0.49638989169675085,0.4406779661016949,14.197212183789365
2000,2000092320,lithuania,2000-09-23,Group A,200,31,61,6,15,14,15,7,35,23,6,4,13,19,82,W,16,0.5081967213114754,0.4,0.9333333333333333,67.6,0.6065088757396451,0.5573770491803278,16.129032258064516
2000,2000092321,france,2000-09-23,Group A,199,15,41,5,14,22,31,6,30,9,3,1,10,28,57,L,10,0.36585365853658536,0.35714285714285715,0.7096774193548387,54.64,0.5215959004392386,0.4268292682926829,15.47029702970297
2000,2000092321,italy,2000-09-23,Group A,200,20,52,5,16,22,31,12,30,10,1,2,5,28,67,W,10,0.38461538461538464,0.3125,0.7096774193548387,65.64,0.5103595368677636,0.4326923076923077,7.078142695356738
2000,2000092322,new-zealand,2000-09-23,Group A,200,18,60,10,26,10,18,16,26,10,5,1,21,21,56,L,46,0.3,0.38461538461538464,0.5555555555555556,67.92,0.4122497055359246,0.38333333333333336,23.616734143049932
2000,2000092322,united states,2000-09-23,Group A,201,38,63,10,24,16,25,13,38,26,8,1,14,17,102,W,46,0.6031746031746031,0.4166666666666667,0.64,74,0.6891891891891891,0.6825396825396826,15.909090909090908
2000,2000092323,serbia and montenegro,2000-09-23,Group B,199,26,44,4,10,22,32,8,27,14,4,0,14,22,78,W,13,0.5909090909090909,0.4,0.6875,58.08,0.6714876033057852,0.6363636363636364,19.42286348501665
2000,2000092323,spain,2000-09-23,Group B,201,19,58,3,14,24,29,14,27,7,7,4,11,26,65,L,13,0.3275862068965517,0.21428571428571427,0.8275862068965517,70.76,0.45929903900508756,0.35344827586206895,13.454011741682974
2000,2000092524,angola,2000-09-25,Group B,200,25,62,6,18,9,13,9,25,10,7,6,14,24,65,L,23,0.4032258064516129,0.3333333333333333,0.6923076923076923,67.72,0.47991730655640874,0.45161290322580644,17.13166911404797
2000,2000092524,russia,2000-09-25,Group B,201,29,61,5,12,25,32,17,44,21,8,4,15,16,88,W,23,0.47540983606557374,0.4166666666666667,0.78125,75.08,0.5860415556739478,0.5163934426229508,16.651865008880996
2000,2000092525,australia,2000-09-25,Group B,200,30,49,8,17,23,29,8,28,17,6,5,14,20,91,W,11,0.6122448979591837,0.47058823529411764,0.7931034482758621,61.76,0.7367227979274612,0.6938775510204082,18.479408658922917
2000,2000092525,spain,2000-09-25,Group B,201,29,57,12,23,10,17,8,17,18,6,1,9,25,80,L,11,0.5087719298245614,0.5217391304347826,0.5882352941176471,64.48,0.6203473945409429,0.6140350877192983,12.248230811105062
2000,2000092526,canada,2000-09-25,Group B,200,28,55,6,13,21,33,11,25,13,1,5,9,19,83,W,8,0.509090909090909,0.46153846153846156,0.6363636363636364,69.52,0.5969505178365938,0.5636363636363636,11.462047885888946
2000,2000092526,serbia and montenegro,2000-09-25,Group B,200,28,55,2,11,17,23,10,29,12,4,1,10,28,75,L,8,0.509090909090909,0.18181818181818182,0.7391304347826086,65.12,0.5758599508599508,0.5272727272727272,13.31203407880724
2000,2000092527,china,2000-09-25,Group A,200,34,51,13,19,4,7,4,20,19,4,1,15,12,85,W,9,0.6666666666666666,0.6842105263157895,0.5714285714285714,54.08,0.7858727810650887,0.7941176470588235,21.713954834973944
2000,2000092527,italy,2000-09-25,Group A,200,33,62,7,20,3,6,9,24,18,8,2,11,13,76,L,9,0.532258064516129,0.35,0.5,64.64,0.5878712871287128,0.5887096774193549,14.542570068746695
2000,2000092528,france,2000-09-25,Group A,199,29,59,6,20,30,38,8,19,13,6,1,14,20,94,L,12,0.4915254237288136,0.3,0.7894736842105263,75.72,0.6207078711040677,0.5423728813559322,15.60410164957646
2000,2000092528,united states,2000-09-25,Group A,199,41,74,7,15,17,20,19,43,22,9,2,20,28,106,W,12,0.5540540540540541,0.4666666666666667,0.85,82.8,0.640096618357488,0.6013513513513513,19.45525291828794
2000,2000092529,lithuania,2000-09-25,Group A,200,32,60,9,15,12,15,14,33,17,6,2,21,22,85,W,10,0.5333333333333333,0.6,0.8,66.6,0.6381381381381382,0.6083333333333333,23.972602739726028
2000,2000092529,new zealand,2000-09-25,Group A,200,26,59,8,22,15,20,8,20,13,10,3,15,20,75,L,10,0.4406779661016949,0.36363636363636365,0.75,67.8,0.5530973451327433,0.5084745762711864,18.115942028985508
2000,2000092630,angola,2000-09-26,Final Round,200,21,59,8,28,10,13,4,24,8,3,2,9,21,60,L,10,0.3559322033898305,0.2857142857142857,0.7692307692307693,64.72,0.4635352286773795,0.423728813559322,12.208355941399892
2000,2000092630,new zealand,2000-09-26,Final Round,200,24,54,4,18,18,20,6,36,11,2,5,14,14,70,W,10,0.4444444444444444,0.2222222222222222,0.9,62.8,0.5573248407643312,0.48148148148148145,18.229166666666668
2000,2000092631,china,2000-09-26,Final Round,202,27,52,4,12,6,8,4,19,13,3,5,17,15,64,L,20,0.5192307692307693,0.3333333333333333,0.75,55.52,0.57636887608069165,0.5576923076923077,23.441809156094866
2000,2000092631,spain,2000-09-26,Final Round,201,34,70,6,14,10,14,19,38,14,7,2,15,13,84,W,20,0.4857142857142857,0.42857142857142855,0.7142857142857143,76.16,0.5514705882352942,0.5285714285714286,16.45458534444932
2000,2000092832,australia,2000-09-28,Quarter-Finals,200,23,51,6,11,13,17,8,31,8,2,4,11,20,65,W,3,0.45098039215686275,0.5454545454545454,0.7647058823529411,58.480000000000004,0.5557455540355677,0.5098039215686274,15.831894070236038
2000,2000092832,italy,2000-09-28,Quarter-Finals,200,24,55,3,19,11,18,9,26,10,2,1,8,21,62,L,3,0.43636363636363634,0.15789473684210525,0.6111111111111112,62.92,0.4926891290527654,0.4636363636363636,11.280315848843767
2000,2000092833,canada,2000-09-28,Quarter-Finals,200,25,56,2,13,11,18,8,34,13,2,2,16,15,63,L,5,0.44642857142857145,0.15384615384615385,0.6111111111111112,63.92,0.4928035043804756,0.4642857142857143,20.02002002002002
2000,2000092833,france,2000-09-28,Quarter-Finals,200,25,64,7,22,11,15,9,34,14,3,4,9,18,68,W,5,0.390625,0.3181818181818182,0.7333333333333333,70.6,0.481586402266289,0.4453125,11.306532663316585
2000,2000092834,lithuania,2000-09-28,Quarter-Finals,201,25,48,4,9,22,26,9,26,13,3,1,13,30,76,W,13,0.5208333333333334,0.4444444444444444,0.8461538461538461,59.44,0.6393001345895021,0.5625,17.945886250690226
2000,2000092834,serbia and montenegro,2000-09-28,Quarter-Finals,199,20,49,3,10,20,30,11,21,5,5,2,14,26,63,L,13,0.40816326530612246,0.3,0.6666666666666666,62.2,0.5064308681672025,0.4387755102040816,18.37270341207349
2000,2000092835,russia,2000-09-28,Quarter-Finals,200,23,52,4,17,20,33,7,23,14,2,4,15,17,70,L,15,0.4423076923076923,0.23529411764705882,0.6060606060606061,66.52,0.5261575466025256,0.4807692307692308,18.400392541707557
2000,2000092835,united states,2000-09-28,Quarter-Finals,199,34,69,4,10,13,20,18,44,19,1,6,17,23,85,W,15,0.4927536231884058,0.4,0.65,77.8,0.5462724935732648,0.5217391304347826,17.932489451476794
2000,2000092936,australia,2000-09-29,Semi-Finals,200,20,45,3,11,9,13,6,23,13,2,2,15,14,52,L,24,0.4444444444444444,0.2727272727272727,0.6923076923076923,50.72,0.5126182965299685,0.4777777777777778,22.82410225197809
2000,2000092936,france,2000-09-29,Semi-Finals,200,30,60,8,19,8,10,11,30,13,6,4,7,16,76,W,24,0.5,0.42105263157894735,0.8,64.4,0.5900621118012421,0.5666666666666667,9.80392156862745
2000,2000092937,lithuania,2000-09-29,Semi-Finals,200,28,65,7,22,20,25,11,26,14,3,2,7,26,83,L,2,0.4307692307692308,0.3181818181818182,0.8,76,0.5460526315789473,0.4846153846153846,8.433734939759036
2000,2000092937,united states,2000-09-29,Semi-Finals,200,29,61,6,16,21,30,14,37,14,6,3,11,24,85,W,2,0.47540983606557374,0.375,0.7,74.2,0.5727762803234501,0.5245901639344263,12.910798122065728
2000,2000093038,canada,2000-09-30,Final Round,250,28,64,5,17,25,33,10,33,14,7,4,22,23,86,W,3,0.4375,0.29411764705882354,0.7575757575757576,78.52,0.5476311767702496,0.4765625,21.886191802626342
2000,2000093038,russia,2000-09-30,Final Round,250,31,65,5,18,16,25,9,31,14,8,6,24,29,83,L,3,0.47692307692307695,0.2777777777777778,0.64,76,0.5460526315789473,0.5153846153846153,24
2000,2000093039,italy,2000-09-30,Final Round,200,24,53,7,15,14,19,13,33,16,6,5,16,22,69,W,10,0.4528301886792453,0.4666666666666667,0.7368421052631579,61.36,0.5622555410691004,0.5188679245283019,20.682523267838675
2000,2000093039,serbia and montenegro,2000-09-30,Final Round,200,22,53,1,10,14,17,6,20,7,4,1,11,22,59,L,10,0.41509433962264153,0.1,0.8235294117647058,60.480000000000004,0.48776455026455023,0.42452830188679247,15.388919977616116
2000,2000100140,australia,2000-10-01,Final Round,200,22,54,2,14,25,37,12,28,11,4,1,12,19,71,L,18,0.4074074074074074,0.14285714285714285,0.6756756756756757,70.28,0.5051223676721684,0.42592592592592593,14.584346135148275
2000,2000100140,lithuania,2000-10-01,Final Round,200,35,60,9,19,10,15,10,28,17,5,1,14,27,89,W,18,0.5833333333333334,0.47368421052631576,0.6666666666666666,66.6,0.6681681681681683,0.6583333333333333,17.3697270471464
2000,2000100141,france,2000-10-01,Final Round,200,23,57,6,20,23,33,6,20,11,5,1,17,28,75,L,10,0.40350877192982454,0.3,0.696969696969697,71.52,0.5243288590604027,0.45614035087719296,19.20469950293719
2000,2000100141,united states,2000-10-01,Final Round,200,24,51,8,18,29,38,9,35,13,11,4,21,30,85,W,10,0.47058823529411764,0.4444444444444444,0.7631578947368421,67.72,0.6275841701122268,0.5490196078431373,23.669972948602346
2004,200408150,angola,2004-08-15,Group B,200,26,63,15,29,6,12,4,21,12,5,3,11,37,73,L,5,0.4126984126984127,0.5172413793103449,0.5,68.28,0.5345635618043351,0.5317460317460317,13.874873864783048
2004,200408150,lithuania,2004-08-15,Group B,200,20,50,6,20,32,50,18,47,12,5,3,16,20,78,W,5,0.4,0.3,0.64,72,0.5416666666666666,0.46,18.181818181818183
2004,200408151,argentina,2004-08-15,Group A,200,30,54,8,17,15,20,4,25,10,5,2,14,25,83,W,1,0.5555555555555556,0.47058823529411764,0.75,62.8,0.660828025477707,0.6296296296296297,18.229166666666668
2004,200408151,serbia and montenegro,2004-08-15,Group A,200,28,51,8,18,18,27,4,24,3,5,0,11,24,82,L,1,0.5490196078431373,0.4444444444444444,0.6666666666666666,62.88,0.6520356234096691,0.6274509803921569,14.889009204114782
2004,200408152,australia,2004-08-15,Group B,200,18,47,4,13,14,16,5,25,2,4,1,15,26,54,L,22,0.3829787234042553,0.3076923076923077,0.875,54.04,0.4996299037749815,0.425531914893617,21.726535341830825
2004,200408152,greece,2004-08-15,Group B,200,28,54,4,14,16,25,9,32,9,9,2,9,22,76,W,22,0.5185185185185185,0.2857142857142857,0.64,65,0.5846153846153846,0.5555555555555556,12.162162162162161
2004,200408153,china,2004-08-15,Group A,200,20,62,9,26,9,12,13,36,5,3,0,17,23,58,L,25,0.3225806451612903,0.34615384615384615,0.75,67.28,0.43103448275862066,0.3951612903225806,20.170859041290935
2004,200408153,spain,2004-08-15,Group A,200,31,66,5,25,16,24,15,41,10,5,1,10,16,83,W,25,0.4696969696969697,0.2,0.6666666666666666,76.56,0.5420585161964472,0.5075757575757576,11.55268022181146
2004,200408154,italy,2004-08-15,Group A,200,25,64,10,31,11,19,6,31,14,5,0,10,24,71,W,2,0.390625,0.3225806451612903,0.5789473684210527,72.36,0.4906025428413488,0.46875,12.141816415735795
2004,200408154,new zealand,2004-08-15,Group A,200,23,63,9,29,14,19,7,39,15,2,2,14,21,69,L,2,0.36507936507936506,0.3103448275862069,0.7368421052631579,71.36,0.48346412556053814,0.4365079365079365,16.40112464854733
2004,200408155,puerto-rico,2004-08-15,Group B,200,31,55,8,16,22,33,3,27,11,7,0,18,25,92,W,19,0.5636363636363636,0.5,0.6666666666666666,69.52,0.6616800920598389,0.6363636363636364,20.56672760511883
2004,200408155,united states,2004-08-15,Group B,200,26,76,3,24,18,29,25,46,11,12,3,22,28,73,L,19,0.34210526315789475,0.125,0.6206896551724138,88.76,0.4112212708427219,0.3618421052631579,19.86276634163958
2004,200408176,angola,2004-08-17,Group B,200,19,71,9,30,12,19,15,36,4,7,1,11,24,59,L,24,0.2676056338028169,0.3,0.631578947368421,79.36,0.3717237903225806,0.33098591549295775,12.17352810978309
2004,200408176,australia,2004-08-17,Group B,201,29,59,7,18,18,30,9,44,8,5,5,16,19,83,W,24,0.4915254237288136,0.3888888888888889,0.6,72.2,0.574792243767313,0.5508474576271186,18.140589569160998
2004,200408177,argentina,2004-08-17,Group A,200,30,70,4,20,12,17,15,29,17,10,3,19,30,76,L,11,0.42857142857142855,0.2,0.7058823529411765,77.48,0.4904491481672689,0.45714285714285713,19.693200663349916
2004,200408177,spain,2004-08-17,Group A,200,26,50,7,15,28,38,7,24,11,8,6,17,20,87,W,11,0.52,0.4666666666666667,0.7368421052631579,66.72,0.6519784172661871,0.59,20.305781175346393
2004,200408178,china,2004-08-17,Group A,200,25,60,1,11,18,29,9,35,11,4,1,17,17,69,W,7,0.4166666666666667,0.09090909090909091,0.6206896551724138,72.76,0.4741616272677295,0.425,18.939393939393938
2004,200408178,new zealand,2004-08-17,Group A,200,23,66,10,37,6,10,13,39,6,8,1,19,27,62,L,7,0.3484848484848485,0.2702702702702703,0.6,70.4,0.44034090909090906,0.42424242424242425,21.252796420581653
2004,200408179,greece,2004-08-17,Group B,200,27,60,8,19,9,15,4,28,15,11,2,21,24,71,L,6,0.45,0.42105263157894735,0.6,66.6,0.5330330330330331,0.5166666666666667,23.972602739726028
2004,200408179,united states,2004-08-17,Group B,200,27,67,4,21,19,32,16,42,14,11,4,19,22,77,W,6,0.40298507462686567,0.19047619047619047,0.59375,81.08,0.4748396645288604,0.43283582089552236,18.984812150279776
2004,2004081710,italy,2004-08-17,Group A,200,28,59,8,18,8,9,7,24,4,9,1,16,27,72,L,2,0.4745762711864407,0.4444444444444444,0.8888888888888888,62.96,0.5717916137229987,0.5423728813559322,20.263424518743665
2004,2004081710,serbia and montenegro,2004-08-17,Group A,200,25,53,10,19,14,23,10,30,13,3,2,16,20,74,W,2,0.4716981132075472,0.5263157894736842,0.6086956521739131,63.12,0.5861850443599493,0.5660377358490566,20.222446916076844
2004,2004081711,lithuania,2004-08-17,Group B,195,30,56,16,30,22,35,8,36,16,12,5,19,34,98,W,8,0.5357142857142857,0.5333333333333333,0.6285714285714286,71.4,0.6862745098039215,0.6785714285714286,21.017699115044245
2004,2004081711,puerto rico,2004-08-17,Group B,196,25,64,12,26,28,38,11,30,7,14,1,17,30,90,L,8,0.390625,0.46153846153846156,0.7368421052631579,80.72,0.5574826560951437,0.484375,17.39664347114204
2004,2004081912,angola,2004-08-19,Group B,196,30,68,15,41,5,8,7,25,15,8,3,12,25,80,L,3,0.4411764705882353,0.36585365853658536,0.625,71.52,0.5592841163310962,0.5514705882352942,14.367816091954024
2004,2004081912,puerto rico,2004-08-19,Group B,192,28,60,6,13,21,28,11,39,12,8,2,12,16,83,W,3,0.4666666666666667,0.46153846153846156,0.75,72.32,0.5738384955752213,0.5166666666666667,14.231499051233397
2004,2004081913,argentina,2004-08-19,Group A,201,33,70,6,29,10,16,14,41,17,9,1,14,19,82,W,25,0.4714285714285714,0.20689655172413793,0.625,77.04,0.5321910695742471,0.5142857142857142,15.377855887521967
2004,2004081913,china,2004-08-19,Group A,201,21,57,5,24,10,17,10,30,8,2,1,23,20,57,L,25,0.3684210526315789,0.20833333333333334,0.5882352941176471,64.48,0.4419975186104218,0.41228070175438597,26.29172382258802
2004,2004081914,australia,2004-08-19,Group B,200,30,60,12,26,7,13,4,28,15,1,2,13,17,79,L,10,0.5,0.46153846153846156,0.5384615384615384,65.72,0.601034692635423,0.6,16.514227642276424
2004,2004081914,united states,2004-08-19,Group B,200,39,68,3,17,8,15,8,34,23,7,2,7,18,89,W,10,0.5735294117647058,0.17647058823529413,0.5333333333333333,74.6,0.5965147453083111,0.5955882352941176,8.57843137254902
2004,2004081915,greece,2004-08-19,Group B,199,26,51,5,16,19,31,10,26,10,6,2,16,28,76,L,22,0.5098039215686274,0.3125,0.6129032258064516,64.64,0.5878712871287128,0.5588235294117647,19.841269841269842
2004,2004081915,lithuania,2004-08-19,Group B,202,33,55,13,24,19,26,10,28,17,9,4,15,32,98,W,22,0.6,0.5416666666666666,0.7307692307692307,66.44,0.7375075255869958,0.7181818181818181,18.418467583497055
2004,2004081916,new-zealand,2004-08-19,Group A,200,33,62,11,24,13,26,6,22,14,10,1,12,25,90,W,3,0.532258064516129,0.4583333333333333,0.5,73.44,0.6127450980392157,0.6209677419354839,14.04494382022472
2004,2004081916,serbia and montenegro,2004-08-19,Group A,200,32,58,8,23,15,20,6,27,8,5,1,21,29,87,L,3,0.5517241379310345,0.34782608695652173,0.75,66.8,0.6511976047904192,0.6206896551724138,23.917995444191344
2004,2004081917,italy,2004-08-19,Group A,200,24,68,12,35,3,3,16,34,8,12,2,18,28,63,L,8,0.35294117647058826,0.34285714285714286,1,69.32,0.45441431044431624,0.4411764705882353,20.61383417315621
2004,2004081917,spain,2004-08-19,Group A,200,23,51,2,11,23,33,10,33,6,9,3,15,12,71,W,8,0.45098039215686275,0.18181818181818182,0.696969696969697,65.52,0.5418192918192919,0.47058823529411764,18.628912071535023
2004,2004082118,angola,2004-08-21,Group B,200,19,55,6,24,12,21,7,20,5,8,3,15,17,56,L,32,0.34545454545454546,0.25,0.5714285714285714,64.24,0.43586550435865506,0.4,18.92983341746593
2004,2004082118,greece,2004-08-21,Group B,201,33,64,9,16,13,16,13,42,10,10,2,15,23,88,W,32,0.515625,0.5625,0.8125,71.04,0.6193693693693693,0.5859375,17.433751743375172
2004,2004082119,argentina,2004-08-21,Group A,201,36,60,6,16,20,33,8,26,20,4,2,11,26,98,W,4,0.6,0.375,0.6060606060606061,74.52,0.6575415995705851,0.65,12.862488306828812
2004,2004082119,new zealand,2004-08-21,Group A,200,31,62,14,30,18,26,8,24,11,3,2,12,30,94,L,4,0.5,0.4666666666666667,0.6923076923076923,73.44,0.6399782135076253,0.6129032258064516,14.04494382022472
2004,2004082120,australia,2004-08-21,Group B,201,31,65,9,24,11,18,9,40,14,2,3,14,25,82,L,5,0.47692307692307695,0.375,0.6111111111111112,72.92,0.562260010970927,0.5461538461538461,16.106764841233318
2004,2004082120,puerto rico,2004-08-21,Group B,200,32,66,5,24,18,26,6,26,11,7,1,5,23,87,W,5,0.48484848484848486,0.20833333333333334,0.6923076923076923,77.44,0.5617252066115702,0.5227272727272727,6.06501698204755
2004,2004082121,china,2004-08-21,Group A,199,14,53,6,13,18,26,10,32,5,1,1,21,18,52,L,37,0.2641509433962264,0.46153846153846156,0.6923076923076923,64.44,0.40347610180012417,0.32075471698113206,24.578651685393258
2004,2004082121,italy,2004-08-21,Group A,199,35,66,13,31,6,8,4,31,26,10,7,9,22,89,W,37,0.5303030303030303,0.41935483870967744,0.75,69.52,0.6401035673187573,0.6287878787878788,11.462047885888946
2004,2004082122,lithuania,2004-08-21,Group B,201,28,54,13,27,25,31,9,32,7,4,2,21,27,94,W,4,0.5185185185185185,0.48148148148148145,0.8064516129032258,67.64,0.6948551153163809,0.6388888888888888,23.6913357400722
2004,2004082122,united states,2004-08-21,Group B,199,30,67,8,21,22,33,15,31,11,13,6,12,24,90,L,4,0.44776119402985076,0.38095238095238093,0.6666666666666666,81.52,0.5520117762512268,0.5074626865671642,12.831479897348162
2004,2004082123,serbia and montenegro,2004-08-21,Group A,200,25,57,7,21,11,14,8,30,10,5,2,14,31,68,L,8,0.43859649122807015,0.3333333333333333,0.7857142857142857,63.16,0.5383153894870172,0.5,18.144116122343185
2004,2004082123,spain,2004-08-21,Group A,200,23,53,1,14,29,37,6,27,8,8,2,10,21,76,W,8,0.4339622641509434,0.07142857142857142,0.7837837837837838,69.28,0.5484988452655889,0.44339622641509435,12.613521695257315
2004,2004082324,angola,2004-08-23,Group B,199,19,61,6,25,9,18,5,17,7,5,4,12,19,53,L,36,0.3114754098360656,0.24,0.5,68.92,0.3845037724898433,0.36065573770491804,14.829461196243203
2004,2004082324,united states,2004-08-23,Group B,200,33,60,3,6,20,26,16,52,16,9,7,17,20,89,W,36,0.55,0.5,0.7692307692307693,71.44,0.6229003359462486,0.575,19.22207146087743
2004,2004082325,argentina,2004-08-23,Group A,200,31,71,6,20,7,8,8,27,10,10,2,13,19,75,L,1,0.43661971830985913,0.3,0.875,74.52,0.5032206119162641,0.4788732394366197,14.853747714808044
2004,2004082325,italy,2004-08-23,Group A,200,28,50,7,15,13,20,2,32,10,7,3,19,15,76,W,1,0.56,0.4666666666666667,0.65,58.8,0.6462585034013606,0.63,24.421593830334192
2004,2004082326,australia,2004-08-23,Group B,199,32,71,11,28,10,15,12,29,8,4,0,10,19,85,L,15,0.4507042253521127,0.39285714285714285,0.6666666666666666,77.6,0.5476804123711341,0.528169014084507,11.415525114155251
2004,2004082326,lithuania,2004-08-23,Group B,199,37,68,10,28,16,21,9,31,13,8,3,9,14,100,W,15,0.5441176470588235,0.35714285714285715,0.7619047619047619,77.24,0.647332988089073,0.6176470588235294,10.435992578849723
2004,2004082327,china,2004-08-23,Group A,200,22,54,5,19,18,20,8,33,8,5,2,11,16,67,W,1,0.4074074074074074,0.2631578947368421,0.9,62.8,0.5334394904458599,0.4537037037037037,14.905149051490515
2004,2004082327,serbia and montenegro,2004-08-23,Group A,200,25,64,9,24,7,11,13,31,15,8,6,9,19,66,L,1,0.390625,0.375,0.6363636363636364,68.84,0.47937245787332944,0.4609375,11.562178828365878
2004,2004082328,greece,2004-08-23,Group B,201,28,58,8,20,14,19,11,42,10,3,5,12,26,78,W,20,0.4827586206896552,0.4,0.7368421052631579,66.36,0.5877034358047016,0.5517241379310345,15.313935681470138
2004,2004082328,puerto rico,2004-08-23,Group B,201,17,60,3,22,21,30,13,30,7,6,0,7,21,58,L,20,0.2833333333333333,0.13636363636363635,0.7,73.2,0.39617486338797814,0.30833333333333335,8.728179551122194
2004,2004082329,new zealand,2004-08-23,Group A,200,31,75,9,35,13,15,15,40,9,12,1,13,21,84,L,4,0.41333333333333333,0.2571428571428571,0.8666666666666667,81.6,0.5147058823529412,0.47333333333333333,13.742071881606766
2004,2004082329,spain,2004-08-23,Group A,201,30,59,14,26,14,21,4,29,10,7,2,18,15,88,W,4,0.5084745762711864,0.5384615384615384,0.6666666666666666,68.24,0.6447831184056273,0.6271186440677966,20.871985157699445
2004,2004082430,angola,2004-08-24,Final Round,200,20,56,11,29,11,16,4,21,6,5,2,11,19,62,L,23,0.35714285714285715,0.3793103448275862,0.6875,63.04,0.491751269035533,0.45535714285714285,14.856834143706106
2004,2004082430,serbia and montenegro,2004-08-24,Final Round,200,30,53,8,18,17,22,4,35,15,7,0,12,21,85,W,23,0.5660377358490566,0.4444444444444444,0.7727272727272727,62.68,0.6780472239948947,0.6415094339622641,16.068559185859666
2004,2004082431,australia,2004-08-24,Final Round,201,34,69,16,36,14,18,10,36,15,11,1,14,21,98,W,18,0.4927536231884058,0.4444444444444444,0.7777777777777778,76.92,0.6370254810192407,0.6086956521739131,15.398152221733392
2004,2004082431,new zealand,2004-08-24,Final Round,199,30,66,9,30,11,18,6,30,11,7,0,18,21,80,L,18,0.45454545454545453,0.3,0.6111111111111112,73.92,0.5411255411255411,0.5227272727272727,19.582245430809397
2004,2004082632,argentina,2004-08-26,Quarter-Finals,200,23,54,5,18,18,28,6,28,5,3,2,7,22,69,W,5,0.42592592592592593,0.2777777777777778,0.6428571428571429,66.32,0.520205066344994,0.4722222222222222,9.547190398254228
2004,2004082632,greece,2004-08-26,Quarter-Finals,200,23,64,6,30,12,21,15,38,10,7,2,12,29,64,L,5,0.359375,0.2,0.5714285714285714,73.24,0.43691971600218465,0.40625,14.077897700610043
2004,2004082633,china,2004-08-26,Quarter-Finals,198,24,67,11,34,16,20,12,36,15,5,1,15,21,75,L,20,0.3582089552238806,0.3235294117647059,0.8,75.8,0.49472295514511877,0.44029850746268656,16.519823788546255
2004,2004082633,lithuania,2004-08-26,Quarter-Finals,199,36,71,11,20,12,14,8,35,13,11,4,9,20,95,W,20,0.5070422535211268,0.55,0.8571428571428571,77.16,0.6156039398652151,0.5845070422535211,10.445682451253482
2004,2004082634,italy,2004-08-26,Quarter-Finals,200,26,57,5,17,26,31,9,36,12,6,1,14,24,83,W,13,0.45614035087719296,0.29411764705882354,0.8387096774193549,70.64,0.5874858437146093,0.5,16.5406427221172
2004,2004082634,puerto rico,2004-08-26,Quarter-Finals,200,23,61,7,25,17,25,11,31,6,9,1,15,24,70,L,13,0.3770491803278688,0.28,0.68,72,0.4861111111111111,0.4344262295081967,17.24137931034483
2004,2004082635,spain,2004-08-26,Quarter-Finals,199,34,70,7,23,19,23,10,36,3,4,3,10,18,94,L,8,0.4857142857142857,0.30434782608695654,0.8260869565217391,80.12,0.5866200698951572,0.5357142857142857,11.096316023080337
